Lead_ID,Name,Email_Source,Contacted,Engagement_Score,Location,Profession,Course_Interest,Follow_Up_Count,Converted
L3381,Vihaan Mehta,Social Media,No,21,Hyderabad,Working Professional,Data Science - Advanced,5,0
L3382,Sai Gupta,Walk-in,Yes,42,Ahmedabad,Freelancer,Data Science - Advanced,3,1
L3383,Kunal Iyer,Email,No,95,Nagpur,Freelancer,Machine Learning,3,1
L3384,Sai Choudhary,Website,No,6,Mumbai,Student,Data Science - Beginner,2,0
L3385,Ananya Choudhary,Walk-in,No,24,Kolkata,Working Professional,Data Science - Advanced,3,0
L3386,Krishna Patel,Referral,No,69,Jaipur,Student,Data Science - Advanced,0,1
L3387,Diya Shetty,Walk-in,Yes,91,Jaipur,Working Professional,Data Science - Beginner,4,1
L3388,Aditya Singh,Website,Yes,78,Delhi,Working Professional,Machine Learning,5,1
L3389,Diya Nair,Website,Yes,42,Hyderabad,Freelancer,AI & Deep Learning,3,1
L3390,Saanvi Saxena,Walk-in,Yes,14,Delhi,Working Professional,Data Science - Advanced,0,1
L3391,Ananya Pillai,Referral,Yes,57,Bangalore,Working Professional,Data Science - Beginner,0,1
L3392,Aarav Shetty,Walk-in,No,68,Jaipur,Working Professional,Data Science - Beginner,0,1
L3393,Sai Bansal,Social Media,Yes,26,Chennai,Freelancer,AI & Deep Learning,0,0
L3394,Aarohi Mehta,Email,No,56,Mumbai,Student,Data Science - Advanced,0,1
L3395,Rohan Naidu,Social Media,Yes,96,Delhi,Freelancer,AI & Deep Learning,4,0
L3396,Saanvi Reddy,Email,No,7,Delhi,Student,AI & Deep Learning,5,1
L3397,Arjun Kulkarni,Email,No,66,Mumbai,Freelancer,Machine Learning,1,1
L3398,Aanya Iyer,Social Media,Yes,83,Nagpur,Working Professional,Data Science - Advanced,3,1
L3399,Kavya Chopra,Walk-in,No,36,Hyderabad,Working Professional,Machine Learning,2,1
L3400,Vihaan Verma,Referral,No,75,Pune,Freelancer,AI & Deep Learning,1,1
L3401,Ananya Singh,Website,No,99,Kolkata,Working Professional,Data Science - Beginner,5,1
L3402,Aarav Khan,Website,No,75,Ahmedabad,Student,Machine Learning,5,0
L3403,Saanvi Nair,Walk-in,No,47,Ahmedabad,Working Professional,AI & Deep Learning,4,0
L3404,Riya Choudhary,Referral,Yes,49,Kolkata,Freelancer,Machine Learning,1,1
L3405,Vivaan Saxena,Website,Yes,57,Mumbai,Freelancer,AI & Deep Learning,3,1
L3406,Vihaan Mehta,Email,Yes,83,Nagpur,Working Professional,Data Science - Advanced,3,0
L3407,Arjun Mehta,Website,No,37,Nagpur,Student,Data Science - Advanced,3,1
L3408,Arjun Shetty,Email,Yes,94,Pune,Student,Data Science - Beginner,1,1
L3409,Ananya Mehta,Website,No,31,Hyderabad,Freelancer,Machine Learning,0,1
L3410,Kavya Pillai,Website,No,77,Nagpur,Student,Data Science - Advanced,1,0
L3411,Rohan Saxena,Referral,Yes,38,Chennai,Freelancer,Machine Learning,0,0
L3412,Diya Choudhary,Email,No,89,Kolkata,Student,Data Science - Advanced,0,0
L3413,Isha Reddy,Referral,No,10,Delhi,Working Professional,Machine Learning,2,1
L3414,Shruti Khan,Referral,No,15,Pune,Student,Data Science - Advanced,5,0
L3415,Arjun Saxena,Social Media,No,42,Nagpur,Working Professional,AI & Deep Learning,0,0
L3416,Sai Gupta,Walk-in,Yes,84,Nagpur,Working Professional,AI & Deep Learning,2,1
L3417,Isha Shetty,Email,Yes,86,Nagpur,Working Professional,Machine Learning,2,1
L3418,Ananya Chopra,Email,Yes,17,Chennai,Student,Machine Learning,3,0
L3419,Riya Saxena,Referral,No,28,Delhi,Freelancer,Data Science - Advanced,3,1
L3420,Ishaan Chopra,Walk-in,Yes,34,Chennai,Student,Data Science - Beginner,4,0
L3421,Krishna Naidu,Walk-in,No,93,Pune,Working Professional,Data Science - Beginner,1,0
L3422,Arjun Verma,Walk-in,No,48,Hyderabad,Freelancer,Data Science - Beginner,3,0
L3423,Saanvi Nair,Social Media,No,83,Kolkata,Student,Data Science - Beginner,2,0
L3424,Sai Verma,Social Media,Yes,75,Delhi,Working Professional,Machine Learning,4,0
L3425,Saanvi Das,Walk-in,No,21,Mumbai,Working Professional,Data Science - Advanced,5,0
L3426,Meera Mehta,Website,Yes,76,Mumbai,Freelancer,Data Science - Advanced,4,1
L3427,Kavya Gupta,Social Media,Yes,44,Delhi,Student,AI & Deep Learning,0,0
L3428,Sai Das,Social Media,Yes,72,Pune,Student,Data Science - Advanced,5,1
L3429,Saanvi Khan,Website,No,100,Nagpur,Working Professional,Machine Learning,4,1
L3430,Riya Shetty,Walk-in,No,22,Ahmedabad,Student,Data Science - Beginner,3,0
L3431,Arjun Bansal,Walk-in,Yes,11,Pune,Working Professional,Data Science - Beginner,2,1
L3432,Isha Das,Email,No,18,Bangalore,Working Professional,AI & Deep Learning,0,1
L3433,Aarav Das,Email,No,20,Bangalore,Working Professional,Data Science - Advanced,2,1
L3434,Ishaan Pillai,Walk-in,No,89,Bangalore,Working Professional,AI & Deep Learning,4,1
L3435,Aarav Pillai,Social Media,No,54,Hyderabad,Working Professional,AI & Deep Learning,3,0
L3436,Isha Patel,Website,No,20,Ahmedabad,Working Professional,Data Science - Advanced,3,0
L3437,Kavya Gupta,Walk-in,Yes,52,Mumbai,Freelancer,AI & Deep Learning,2,0
L3438,Saanvi Sharma,Social Media,No,26,Kolkata,Student,AI & Deep Learning,0,1
L3439,Aanya Naidu,Walk-in,Yes,26,Mumbai,Freelancer,AI & Deep Learning,3,1
L3440,Riya Chopra,Email,Yes,19,Kolkata,Freelancer,Data Science - Advanced,0,0
L3441,Rohan Gupta,Walk-in,No,31,Hyderabad,Freelancer,Machine Learning,0,1
L3442,Aarav Patel,Walk-in,Yes,79,Ahmedabad,Freelancer,Machine Learning,4,0
L3443,Aarohi Pillai,Social Media,Yes,61,Nagpur,Freelancer,AI & Deep Learning,3,0
L3444,Diya Bansal,Social Media,No,60,Mumbai,Freelancer,Data Science - Beginner,3,1
L3445,Vivaan Singh,Website,Yes,55,Ahmedabad,Freelancer,Machine Learning,5,1
L3446,Kavya Naidu,Referral,Yes,83,Bangalore,Working Professional,Data Science - Beginner,5,0
L3447,Ananya Patel,Social Media,Yes,74,Nagpur,Student,AI & Deep Learning,0,0
L3448,Riya Shetty,Email,Yes,93,Pune,Student,Machine Learning,0,0
L3449,Diya Singh,Walk-in,No,21,Delhi,Freelancer,Data Science - Advanced,0,0
L3450,Aarav Bansal,Walk-in,No,47,Jaipur,Freelancer,AI & Deep Learning,2,1
L3451,Ananya Iyer,Walk-in,No,42,Jaipur,Freelancer,AI & Deep Learning,5,1
L3452,Rohan Bansal,Email,Yes,50,Jaipur,Freelancer,Machine Learning,5,0
L3453,Vivaan Singh,Social Media,No,37,Mumbai,Working Professional,Data Science - Advanced,3,1
L3454,Vivaan Joshi,Social Media,Yes,31,Kolkata,Freelancer,Data Science - Advanced,3,1
L3455,Aanya Chopra,Walk-in,No,49,Ahmedabad,Student,AI & Deep Learning,0,1
L3456,Ananya Saxena,Social Media,No,39,Jaipur,Freelancer,Data Science - Beginner,2,1
L3457,Kavya Naidu,Walk-in,Yes,36,Bangalore,Freelancer,Data Science - Beginner,4,0
L3458,Ishaan Choudhary,Walk-in,No,22,Bangalore,Freelancer,Data Science - Beginner,5,1
L3459,Saanvi Khan,Email,No,4,Jaipur,Freelancer,AI & Deep Learning,1,0
L3460,Rohan Joshi,Website,No,19,Kolkata,Freelancer,Data Science - Beginner,0,0
L3461,Aditya Verma,Walk-in,No,89,Mumbai,Freelancer,Machine Learning,3,1
L3462,Aarohi Nair,Walk-in,No,77,Delhi,Student,Data Science - Beginner,1,1
L3463,Shruti Das,Social Media,Yes,7,Kolkata,Freelancer,Data Science - Advanced,5,1
L3464,Meera Sharma,Social Media,Yes,19,Chennai,Working Professional,Data Science - Advanced,2,1
L3465,Arjun Sharma,Email,No,38,Ahmedabad,Student,AI & Deep Learning,4,0
L3466,Kavya Gupta,Social Media,No,61,Bangalore,Freelancer,Machine Learning,3,1
L3467,Aanya Sharma,Email,Yes,75,Delhi,Working Professional,Data Science - Beginner,3,1
L3468,Riya Bansal,Social Media,No,56,Mumbai,Working Professional,Data Science - Advanced,3,1
L3469,Meera Verma,Email,No,19,Jaipur,Student,AI & Deep Learning,3,1
L3470,Kavya Kulkarni,Walk-in,No,76,Ahmedabad,Freelancer,AI & Deep Learning,3,1
L3471,Kunal Khan,Email,No,58,Bangalore,Student,Data Science - Advanced,2,0
L3472,Vihaan Nair,Website,Yes,54,Nagpur,Freelancer,Machine Learning,4,1
L3473,Sai Pillai,Email,Yes,90,Jaipur,Student,Machine Learning,3,0
L3474,Aarohi Nair,Social Media,Yes,20,Bangalore,Freelancer,Machine Learning,2,1
L3475,Kavya Iyer,Referral,No,53,Mumbai,Student,Machine Learning,3,1
L3476,Arjun Gupta,Website,Yes,60,Nagpur,Freelancer,AI & Deep Learning,2,1
L3477,Aarohi Sharma,Email,Yes,14,Chennai,Student,Data Science - Advanced,5,0
L3478,Saanvi Singh,Website,Yes,7,Delhi,Working Professional,Data Science - Advanced,5,1
L3479,Aditya Shetty,Referral,Yes,37,Bangalore,Working Professional,Machine Learning,3,0
L3480,Aditya Reddy,Website,Yes,27,Ahmedabad,Freelancer,Data Science - Beginner,3,0
L3481,Meera Saxena,Walk-in,Yes,51,Chennai,Student,Machine Learning,5,1
L3482,Diya Nair,Walk-in,No,66,Chennai,Working Professional,Data Science - Advanced,2,1
L3483,Ananya Singh,Social Media,Yes,22,Ahmedabad,Freelancer,Data Science - Advanced,2,0
L3484,Aditya Bansal,Walk-in,No,56,Jaipur,Student,Machine Learning,4,1
L3485,Aanya Chopra,Walk-in,No,23,Ahmedabad,Freelancer,Data Science - Advanced,5,1
L3486,Saanvi Verma,Email,Yes,6,Delhi,Student,Data Science - Advanced,5,0
L3487,Kavya Shetty,Walk-in,No,12,Pune,Student,Data Science - Advanced,0,0
L3488,Isha Naidu,Walk-in,No,38,Pune,Working Professional,AI & Deep Learning,4,1
L3489,Arjun Das,Walk-in,No,24,Kolkata,Student,AI & Deep Learning,5,1
L3490,Aarav Iyer,Website,Yes,65,Kolkata,Working Professional,Data Science - Advanced,2,1
L3491,Aditya Sharma,Referral,Yes,86,Ahmedabad,Student,Data Science - Advanced,2,1
L3492,Diya Saxena,Website,No,55,Pune,Student,Data Science - Advanced,3,1
L3493,Vivaan Verma,Email,No,28,Hyderabad,Freelancer,Machine Learning,5,1
L3494,Ishaan Verma,Website,No,29,Pune,Student,Machine Learning,3,0
L3495,Kunal Bansal,Email,Yes,98,Pune,Working Professional,Machine Learning,2,1
L3496,Isha Kulkarni,Walk-in,Yes,75,Kolkata,Working Professional,Data Science - Beginner,2,0
L3497,Vihaan Das,Referral,Yes,47,Jaipur,Working Professional,Machine Learning,3,1
L3498,Krishna Kulkarni,Referral,No,49,Jaipur,Student,Machine Learning,2,1
L3499,Isha Saxena,Website,Yes,24,Pune,Freelancer,Data Science - Beginner,5,0
L3500,Kunal Shetty,Walk-in,No,46,Ahmedabad,Working Professional,AI & Deep Learning,0,0
L3501,Isha Bansal,Website,No,41,Jaipur,Freelancer,Machine Learning,1,1
L3502,Rohan Verma,Referral,No,4,Ahmedabad,Freelancer,Machine Learning,1,0
L3503,Aditya Gupta,Social Media,Yes,32,Jaipur,Freelancer,Data Science - Beginner,5,0
L3504,Krishna Kulkarni,Referral,Yes,98,Chennai,Student,Data Science - Advanced,1,1
L3505,Isha Shetty,Walk-in,Yes,42,Ahmedabad,Student,Data Science - Beginner,4,0
L3506,Vihaan Joshi,Website,Yes,59,Bangalore,Student,Machine Learning,3,1
L3507,Aarav Gupta,Referral,No,22,Ahmedabad,Working Professional,Data Science - Beginner,2,1
L3508,Diya Nair,Referral,No,60,Jaipur,Freelancer,Machine Learning,2,1
L3509,Ananya Chopra,Email,No,48,Nagpur,Working Professional,Machine Learning,5,0
L3510,Aanya Gupta,Walk-in,Yes,57,Mumbai,Working Professional,Machine Learning,2,0
L3511,Meera Iyer,Walk-in,No,21,Hyderabad,Student,Machine Learning,1,0
L3512,Saanvi Kulkarni,Walk-in,Yes,100,Mumbai,Working Professional,Machine Learning,0,0
L3513,Kavya Bansal,Social Media,No,48,Kolkata,Working Professional,Machine Learning,2,0
L3514,Vivaan Mehta,Social Media,Yes,61,Chennai,Freelancer,Machine Learning,3,0
L3515,Aarav Kulkarni,Walk-in,Yes,39,Nagpur,Student,Machine Learning,5,0
L3516,Sai Patel,Website,No,37,Nagpur,Freelancer,Data Science - Advanced,4,0
L3517,Isha Iyer,Email,Yes,74,Bangalore,Student,Data Science - Advanced,5,0
L3518,Meera Verma,Email,Yes,46,Kolkata,Freelancer,Machine Learning,4,0
L3519,Aarav Singh,Referral,No,12,Pune,Freelancer,Data Science - Advanced,1,1
L3520,Kunal Das,Social Media,Yes,71,Jaipur,Student,Data Science - Beginner,1,1
L3521,Krishna Khan,Walk-in,No,61,Mumbai,Student,Data Science - Advanced,4,1
L3522,Sai Pillai,Referral,No,12,Pune,Working Professional,Data Science - Advanced,2,0
L3523,Vihaan Reddy,Website,Yes,99,Pune,Freelancer,Data Science - Beginner,5,0
L3524,Aarohi Patel,Website,Yes,12,Bangalore,Freelancer,Machine Learning,4,0
L3525,Sai Nair,Walk-in,Yes,72,Ahmedabad,Freelancer,Data Science - Beginner,4,1
L3526,Isha Singh,Email,Yes,25,Mumbai,Freelancer,Data Science - Beginner,5,0
L3527,Aarohi Gupta,Social Media,Yes,25,Hyderabad,Working Professional,Data Science - Advanced,0,1
L3528,Arjun Iyer,Referral,No,63,Nagpur,Working Professional,Data Science - Beginner,3,0
L3529,Aarav Mehta,Walk-in,Yes,80,Mumbai,Freelancer,AI & Deep Learning,2,0
L3530,Ananya Sharma,Social Media,Yes,93,Delhi,Student,Data Science - Beginner,1,1
L3531,Rohan Chopra,Email,No,4,Kolkata,Student,Machine Learning,4,1
L3532,Aanya Joshi,Social Media,No,59,Hyderabad,Freelancer,Data Science - Advanced,2,1
L3533,Arjun Iyer,Social Media,No,97,Delhi,Student,AI & Deep Learning,0,0
L3534,Riya Kulkarni,Social Media,Yes,84,Nagpur,Working Professional,AI & Deep Learning,0,0
L3535,Shruti Nair,Referral,Yes,8,Chennai,Working Professional,AI & Deep Learning,0,0
L3536,Diya Nair,Walk-in,No,52,Jaipur,Working Professional,AI & Deep Learning,5,0
L3537,Arjun Iyer,Website,No,8,Nagpur,Working Professional,Data Science - Beginner,5,1
L3538,Aarohi Sharma,Social Media,No,9,Bangalore,Freelancer,Data Science - Beginner,4,1
L3539,Ishaan Iyer,Website,Yes,39,Delhi,Student,AI & Deep Learning,2,1
L3540,Kunal Singh,Walk-in,Yes,80,Pune,Student,AI & Deep Learning,2,0
L3541,Shruti Saxena,Website,Yes,68,Hyderabad,Freelancer,Data Science - Advanced,5,1
L3542,Meera Choudhary,Email,No,41,Mumbai,Student,Data Science - Beginner,4,1
L3543,Aarav Mehta,Email,Yes,100,Delhi,Working Professional,AI & Deep Learning,4,0
L3544,Meera Saxena,Website,No,73,Delhi,Student,Data Science - Advanced,4,0
L3545,Vivaan Khan,Website,No,33,Kolkata,Working Professional,Machine Learning,3,1
L3546,Rohan Kulkarni,Referral,No,92,Bangalore,Student,AI & Deep Learning,1,1
L3547,Aditya Gupta,Social Media,No,30,Mumbai,Working Professional,Machine Learning,2,0
L3548,Shruti Pillai,Referral,No,5,Mumbai,Working Professional,Machine Learning,4,1
L3549,Aarav Kulkarni,Social Media,Yes,96,Bangalore,Working Professional,Data Science - Beginner,2,1
L3550,Sai Shetty,Social Media,No,92,Delhi,Freelancer,AI & Deep Learning,0,0
L3551,Isha Shetty,Referral,Yes,14,Bangalore,Working Professional,Data Science - Beginner,1,1
L3552,Aditya Patel,Walk-in,Yes,52,Nagpur,Working Professional,Machine Learning,2,1
L3553,Aanya Joshi,Email,Yes,95,Chennai,Freelancer,Data Science - Advanced,3,1
L3554,Krishna Saxena,Referral,Yes,35,Nagpur,Student,Machine Learning,5,1
L3555,Ananya Khan,Email,No,87,Chennai,Working Professional,Data Science - Beginner,0,0
L3556,Aarav Patel,Social Media,No,83,Pune,Student,AI & Deep Learning,1,0
L3557,Aarohi Naidu,Walk-in,No,35,Pune,Freelancer,Data Science - Beginner,5,1
L3558,Ishaan Naidu,Walk-in,Yes,69,Hyderabad,Freelancer,Data Science - Beginner,4,1
L3559,Saanvi Sharma,Walk-in,Yes,34,Nagpur,Freelancer,Data Science - Beginner,3,1
L3560,Vivaan Shetty,Social Media,Yes,25,Chennai,Freelancer,Machine Learning,0,0
L3561,Rohan Kulkarni,Email,No,25,Kolkata,Working Professional,Data Science - Beginner,0,1
L3562,Sai Saxena,Walk-in,No,92,Jaipur,Working Professional,Data Science - Beginner,2,0
L3563,Kavya Joshi,Email,No,79,Chennai,Working Professional,Machine Learning,2,0
L3564,Aditya Saxena,Email,No,17,Kolkata,Working Professional,Data Science - Advanced,4,0
L3565,Aarav Reddy,Referral,Yes,83,Kolkata,Student,Machine Learning,2,1
L3566,Shruti Singh,Email,Yes,30,Hyderabad,Freelancer,Data Science - Beginner,3,0
L3567,Meera Iyer,Website,No,36,Ahmedabad,Freelancer,AI & Deep Learning,5,0
L3568,Vivaan Verma,Social Media,No,2,Kolkata,Freelancer,Data Science - Beginner,1,1
L3569,Ananya Pillai,Referral,Yes,95,Delhi,Student,Machine Learning,4,1
L3570,Meera Singh,Social Media,No,23,Delhi,Working Professional,Machine Learning,1,0
L3571,Ishaan Saxena,Website,No,92,Hyderabad,Working Professional,AI & Deep Learning,4,0
L3572,Ishaan Verma,Website,No,42,Chennai,Working Professional,AI & Deep Learning,5,1
L3573,Vihaan Patel,Email,Yes,94,Mumbai,Freelancer,AI & Deep Learning,0,1
L3574,Aditya Sharma,Referral,Yes,15,Chennai,Student,Data Science - Beginner,2,1
L3575,Rohan Khan,Referral,Yes,14,Jaipur,Freelancer,Data Science - Advanced,0,1
L3576,Diya Singh,Website,No,63,Delhi,Freelancer,Machine Learning,5,0
L3577,Krishna Saxena,Referral,No,72,Kolkata,Working Professional,Data Science - Beginner,0,1
L3578,Meera Shetty,Social Media,Yes,44,Delhi,Student,Machine Learning,0,0
L3579,Aditya Shetty,Social Media,Yes,97,Pune,Working Professional,AI & Deep Learning,4,0
L3580,Kavya Das,Referral,No,94,Nagpur,Student,AI & Deep Learning,2,0
L3581,Meera Mehta,Walk-in,No,59,Mumbai,Working Professional,Machine Learning,3,0
L3582,Vihaan Sharma,Social Media,Yes,88,Kolkata,Student,Data Science - Beginner,3,0
L3583,Krishna Saxena,Walk-in,Yes,68,Ahmedabad,Freelancer,AI & Deep Learning,5,1
L3584,Shruti Iyer,Website,Yes,64,Nagpur,Freelancer,Data Science - Advanced,2,1
L3585,Kavya Gupta,Referral,No,93,Bangalore,Freelancer,AI & Deep Learning,3,0
L3586,Kavya Das,Email,Yes,61,Bangalore,Freelancer,Machine Learning,2,1
L3587,Ananya Pillai,Website,No,61,Chennai,Working Professional,Machine Learning,0,0
L3588,Aarohi Reddy,Referral,No,64,Kolkata,Freelancer,Machine Learning,0,0
L3589,Ishaan Singh,Email,Yes,97,Pune,Student,Data Science - Advanced,3,0
L3590,Aanya Nair,Website,Yes,28,Pune,Freelancer,AI & Deep Learning,5,1
L3591,Diya Bansal,Email,No,29,Delhi,Student,Data Science - Beginner,3,1
L3592,Vivaan Naidu,Website,No,12,Chennai,Freelancer,Machine Learning,1,0
L3593,Rohan Pillai,Referral,No,48,Mumbai,Student,Machine Learning,5,0
L3594,Riya Chopra,Walk-in,Yes,8,Hyderabad,Student,AI & Deep Learning,5,1
L3595,Kavya Mehta,Website,Yes,64,Chennai,Student,Data Science - Advanced,2,0
L3596,Arjun Shetty,Email,No,21,Ahmedabad,Student,AI & Deep Learning,1,0
L3597,Riya Bansal,Website,No,97,Jaipur,Student,Data Science - Beginner,0,0
L3598,Krishna Saxena,Social Media,Yes,70,Jaipur,Working Professional,Data Science - Advanced,5,0
L3599,Rohan Verma,Website,No,2,Bangalore,Student,Data Science - Advanced,1,0
L3600,Vihaan Shetty,Walk-in,Yes,69,Bangalore,Working Professional,AI & Deep Learning,5,0
L3601,Arjun Joshi,Referral,Yes,35,Kolkata,Student,AI & Deep Learning,0,1
L3602,Vihaan Saxena,Referral,No,70,Nagpur,Freelancer,AI & Deep Learning,2,1
L3603,Diya Singh,Email,Yes,13,Hyderabad,Working Professional,Data Science - Advanced,3,0
L3604,Isha Singh,Social Media,No,27,Pune,Freelancer,AI & Deep Learning,1,1
L3605,Aarohi Kulkarni,Email,Yes,34,Pune,Freelancer,Data Science - Advanced,5,0
L3606,Krishna Nair,Referral,No,87,Ahmedabad,Student,Data Science - Advanced,0,1
L3607,Aarav Iyer,Website,Yes,77,Ahmedabad,Working Professional,AI & Deep Learning,2,1
L3608,Aditya Sharma,Website,No,2,Chennai,Working Professional,AI & Deep Learning,5,1
L3609,Vivaan Naidu,Referral,Yes,39,Kolkata,Working Professional,AI & Deep Learning,0,1
L3610,Shruti Chopra,Walk-in,No,32,Pune,Freelancer,Machine Learning,5,0
L3611,Aarav Iyer,Walk-in,No,24,Bangalore,Student,AI & Deep Learning,3,0
L3612,Arjun Reddy,Email,No,73,Chennai,Student,AI & Deep Learning,2,0
L3613,Shruti Das,Website,No,79,Hyderabad,Freelancer,Machine Learning,0,0
L3614,Meera Chopra,Email,No,96,Bangalore,Working Professional,Machine Learning,3,1
L3615,Ishaan Patel,Referral,Yes,66,Kolkata,Student,Data Science - Beginner,0,0
L3616,Aditya Sharma,Website,No,27,Chennai,Freelancer,AI & Deep Learning,1,0
L3617,Diya Naidu,Referral,Yes,93,Pune,Student,Data Science - Advanced,2,1
L3618,Rohan Chopra,Website,Yes,55,Chennai,Student,Data Science - Beginner,4,0
L3619,Vivaan Nair,Social Media,No,71,Ahmedabad,Working Professional,AI & Deep Learning,5,0
L3620,Saanvi Mehta,Website,No,40,Bangalore,Working Professional,Data Science - Advanced,5,1
L3621,Aarohi Joshi,Walk-in,No,81,Bangalore,Student,AI & Deep Learning,3,0
L3622,Kavya Sharma,Walk-in,Yes,64,Mumbai,Working Professional,Machine Learning,5,1
L3623,Meera Reddy,Social Media,No,45,Kolkata,Student,Machine Learning,3,1
L3624,Shruti Singh,Email,No,28,Delhi,Freelancer,AI & Deep Learning,4,0
L3625,Ananya Gupta,Walk-in,Yes,85,Hyderabad,Working Professional,AI & Deep Learning,2,0
L3626,Meera Mehta,Referral,No,95,Kolkata,Working Professional,Data Science - Beginner,4,0
L3627,Saanvi Khan,Website,No,46,Nagpur,Freelancer,AI & Deep Learning,4,1
L3628,Kavya Mehta,Walk-in,Yes,51,Pune,Freelancer,Machine Learning,0,0
L3629,Krishna Verma,Walk-in,No,36,Chennai,Freelancer,Data Science - Advanced,2,0
L3630,Kunal Iyer,Email,No,68,Chennai,Freelancer,Machine Learning,1,0
L3631,Sai Reddy,Email,No,5,Delhi,Freelancer,AI & Deep Learning,0,0
L3632,Aarohi Shetty,Social Media,Yes,43,Bangalore,Working Professional,Machine Learning,3,1
L3633,Aarav Singh,Walk-in,Yes,28,Kolkata,Working Professional,Machine Learning,3,1
L3634,Saanvi Das,Walk-in,Yes,85,Mumbai,Working Professional,Data Science - Beginner,1,0
